"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 08 09:51:11 GMT 2023","Wed Nov 08 09:51:14 GMT 2023","3108","chromium","example.spec.js","","","","has title",""
"failed","Wed Nov 08 09:51:50 GMT 2023","Wed Nov 08 09:51:56 GMT 2023","5609","firefox","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"failed","Wed Nov 08 09:51:50 GMT 2023","Wed Nov 08 09:51:55 GMT 2023","5721","firefox","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"failed","Wed Nov 08 09:51:50 GMT 2023","Wed Nov 08 09:51:55 GMT 2023","5444","firefox","Authentication.spec.js","Authentication page","","","Successfull login",""
"passed","Wed Nov 08 09:51:35 GMT 2023","Wed Nov 08 09:51:40 GMT 2023","5512","firefox","example.spec.js","","","","get started link",""
"failed","Wed Nov 08 09:51:26 GMT 2023","Wed Nov 08 09:51:28 GMT 2023","1574","chromium","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"passed","Wed Nov 08 09:51:14 GMT 2023","Wed Nov 08 09:51:22 GMT 2023","7680","chromium","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Wed Nov 08 09:51:29 GMT 2023","Wed Nov 08 09:51:35 GMT 2023","5063","chromium","CreateRoom.spec.js","Create room test","","","Create room",""
"passed","Wed Nov 08 09:51:29 GMT 2023","Wed Nov 08 09:51:31 GMT 2023","1668","chromium","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"passed","Wed Nov 08 09:51:14 GMT 2023","Wed Nov 08 09:51:21 GMT 2023","7848","chromium","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Wed Nov 08 09:51:14 GMT 2023","Wed Nov 08 09:51:17 GMT 2023","3057","chromium","example.spec.js","","","","get started link",""
"passed","Wed Nov 08 09:51:28 GMT 2023","Wed Nov 08 09:51:35 GMT 2023","6990","firefox","example.spec.js","","","","has title",""
"passed","Wed Nov 08 09:51:30 GMT 2023","Wed Nov 08 09:51:45 GMT 2023","14851","firefox","EditRoom.spec.js","Edit room test","","","Edit room",""
"failed","Wed Nov 08 09:51:26 GMT 2023","Wed Nov 08 09:51:27 GMT 2023","1449","chromium","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"failed","Wed Nov 08 09:51:26 GMT 2023","Wed Nov 08 09:51:27 GMT 2023","1445","chromium","Authentication.spec.js","Authentication page","","","Successfull login",""
