"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 04 11:07:20 GMT 2024","Mon Mar 04 11:07:23 GMT 2024","3645","firefox","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty price field",""
"passed","Mon Mar 04 11:07:26 GMT 2024","Mon Mar 04 11:07:29 GMT 2024","3173","chromium","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890",""
"passed","Mon Mar 04 11:07:13 GMT 2024","Mon Mar 04 11:07:18 GMT 2024","4768","chromium","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Mon Mar 04 11:07:20 GMT 2024","Mon Mar 04 11:07:24 GMT 2024","3641","chromium","ContactHotel.spec.js","Room management","","","Empty email field",""
"passed","Mon Mar 04 11:07:16 GMT 2024","Mon Mar 04 11:07:20 GMT 2024","4088","firefox","CreateRoom.spec.js","Room management","","","Create room #4 of type Family and price 250 successfully @sanity",""
"passed","Mon Mar 04 11:07:17 GMT 2024","Mon Mar 04 11:07:27 GMT 2024","10184","firefox","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 123456789012345678901",""
"passed","Mon Mar 04 11:07:13 GMT 2024","Mon Mar 04 11:07:19 GMT 2024","5728","chromium","Authentication.spec.js","Authentication page","","","Successfull login @sanity",""
"passed","Mon Mar 04 11:07:27 GMT 2024","Mon Mar 04 11:07:28 GMT 2024","813","chromium","example.spec.js","","","","has title",""
"passed","Mon Mar 04 11:07:22 GMT 2024","Mon Mar 04 11:07:27 GMT 2024","5151","firefox","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Mon Mar 04 11:07:17 GMT 2024","Mon Mar 04 11:07:21 GMT 2024","4292","chromium","CreateRoom.spec.js","Room management","","","Create room #4 of type Family and price 250 successfully @sanity",""
"passed","Mon Mar 04 11:07:21 GMT 2024","Mon Mar 04 11:07:26 GMT 2024","4878","firefox","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Mon Mar 04 11:07:23 GMT 2024","Mon Mar 04 11:07:24 GMT 2024","940","firefox","example.spec.js","","","","has title",""
"passed","Mon Mar 04 11:07:22 GMT 2024","Mon Mar 04 11:07:25 GMT 2024","2670","chromium","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty price field",""
"passed","Mon Mar 04 11:07:18 GMT 2024","Mon Mar 04 11:07:21 GMT 2024","2884","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 101, one of the limit invalid values",""
"passed","Mon Mar 04 11:07:00 GMT 2024","Mon Mar 04 11:07:11 GMT 2024","11342","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2001, one of the limit invalid values",""
"passed","Mon Mar 04 11:07:11 GMT 2024","Mon Mar 04 11:07:16 GMT 2024","4360","firefox","CreateRoom.spec.js","Room management","","","Create room #2 of type Twin and price 150 successfully @sanity",""
"failed","Mon Mar 04 11:07:53 GMT 2024","Mon Mar 04 11:08:01 GMT 2024","7922","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 100, one of the limit values",""
"passed","Mon Mar 04 11:07:01 GMT 2024","Mon Mar 04 11:07:06 GMT 2024","5550","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 20, one of the limit invalid values",""
"passed","Mon Mar 04 11:07:05 GMT 2024","Mon Mar 04 11:07:08 GMT 2024","2625","firefox","ContactHotel.spec.js","Room management","","","Empty phone field",""
"passed","Mon Mar 04 11:07:18 GMT 2024","Mon Mar 04 11:07:22 GMT 2024","3690","chromium","CreateRoom.spec.js","Room management","","","Create room #5 of type Suite and price 300 successfully @sanity",""
"passed","Mon Mar 04 11:07:23 GMT 2024","Mon Mar 04 11:07:28 GMT 2024","4835","chromium","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Mon Mar 04 11:07:02 GMT 2024","Mon Mar 04 11:07:05 GMT 2024","2977","firefox","ContactHotel.spec.js","Room management","","","Empty name field",""
"passed","Mon Mar 04 11:07:11 GMT 2024","Mon Mar 04 11:07:15 GMT 2024","4902","firefox","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890",""
