"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 14 09:20:50 GMT 2024","Mon Oct 14 09:20:53 GMT 2024","3077","firefox","CreateRoom.spec.js","Room management","","","Create room #5 of type Suite and price 300 successfully @sanity",""
"failed","Mon Oct 14 09:20:49 GMT 2024","Mon Oct 14 09:20:49 GMT 2024","298","chromium","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Mon Oct 14 09:20:21 GMT 2024","Mon Oct 14 09:20:25 GMT 2024","3292","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 20, one of the limit invalid values",""
"passed","Mon Oct 14 09:20:41 GMT 2024","Mon Oct 14 09:20:44 GMT 2024","3202","chromium","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty room name",""
"passed","Mon Oct 14 09:20:35 GMT 2024","Mon Oct 14 09:20:39 GMT 2024","3755","chromium","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"passed","Mon Oct 14 09:20:34 GMT 2024","Mon Oct 14 09:20:38 GMT 2024","3869","chromium","CreateRoom.spec.js","Room management","","","Create room #1 of type Single and price 80 successfully @sanity",""
"passed","Mon Oct 14 09:20:35 GMT 2024","Mon Oct 14 09:20:39 GMT 2024","3816","chromium","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Mon Oct 14 09:20:44 GMT 2024","Mon Oct 14 09:20:47 GMT 2024","3184","firefox","CreateRoom.spec.js","Room management","","","Create room #2 of type Twin and price 150 successfully @sanity",""
"passed","Mon Oct 14 09:20:41 GMT 2024","Mon Oct 14 09:20:44 GMT 2024","3086","chromium","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty price field",""
"passed","Mon Oct 14 09:20:53 GMT 2024","Mon Oct 14 09:20:57 GMT 2024","4027","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 101, one of the limit invalid values",""
"passed","Mon Oct 14 09:20:32 GMT 2024","Mon Oct 14 09:20:40 GMT 2024","7622","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2000, one of the limit invalid values",""
"passed","Mon Oct 14 09:20:42 GMT 2024","Mon Oct 14 09:20:46 GMT 2024","4280","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 101, one of the limit invalid values",""
"passed","Mon Oct 14 09:20:45 GMT 2024","Mon Oct 14 09:20:48 GMT 2024","3758","chromium","ContactHotel.spec.js","Room management","","","Empty subject field",""
"passed","Mon Oct 14 09:20:58 GMT 2024","Mon Oct 14 09:21:00 GMT 2024","1299","firefox","example.spec.js","","","","get started link",""
"passed","Mon Oct 14 09:20:45 GMT 2024","Mon Oct 14 09:20:47 GMT 2024","1641","chromium","example.spec.js","","","","get started link",""
