"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 11 09:25:14 GMT 2024","Mon Nov 11 09:25:18 GMT 2024","3417","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 4, one of the limit invalid values",""
"passed","Mon Nov 11 09:25:03 GMT 2024","Mon Nov 11 09:25:07 GMT 2024","3702","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 20, one of the limit invalid values",""
"passed","Mon Nov 11 09:25:27 GMT 2024","Mon Nov 11 09:25:30 GMT 2024","3158","firefox","CreateRoom.spec.js","Room management","","","Create room #4 of type Family and price 250 successfully @sanity",""
"passed","Mon Nov 11 09:25:49 GMT 2024","Mon Nov 11 09:25:50 GMT 2024","1169","firefox","example.spec.js","","","","get started link",""
"passed","Mon Nov 11 09:25:14 GMT 2024","Mon Nov 11 09:25:18 GMT 2024","3695","chromium","CreateRoom.spec.js","Room management","","","Create room #1 of type Single and price 80 successfully @sanity",""
"passed","Mon Nov 11 09:25:05 GMT 2024","Mon Nov 11 09:25:08 GMT 2024","3452","chromium","ContactHotel.spec.js","Room management","","","Empty email field",""
"passed","Mon Nov 11 09:25:20 GMT 2024","Mon Nov 11 09:25:23 GMT 2024","3037","chromium","CreateRoom.spec.js","Room management","","","Create room #4 of type Family and price 250 successfully @sanity",""
"passed","Mon Nov 11 09:25:33 GMT 2024","Mon Nov 11 09:25:37 GMT 2024","3967","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 4, one of the limit invalid values",""
"passed","Mon Nov 11 09:25:31 GMT 2024","Mon Nov 11 09:25:34 GMT 2024","3518","firefox","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 123456789012345678901",""
"passed","Mon Nov 11 09:25:09 GMT 2024","Mon Nov 11 09:25:14 GMT 2024","5326","firefox","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Mon Nov 11 09:25:37 GMT 2024","Mon Nov 11 09:25:40 GMT 2024","2753","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 100, one of the limit values",""
"passed","Mon Nov 11 09:25:36 GMT 2024","Mon Nov 11 09:25:38 GMT 2024","2737","firefox","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty price field",""
"failed","Mon Nov 11 09:25:32 GMT 2024","Mon Nov 11 09:25:33 GMT 2024","338","chromium","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Mon Nov 11 09:25:18 GMT 2024","Mon Nov 11 09:25:20 GMT 2024","2576","firefox","ContactHotel.spec.js","Room management","","","Empty email field",""
"passed","Mon Nov 11 09:25:34 GMT 2024","Mon Nov 11 09:25:38 GMT 2024","3288","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 5, one of the limit values",""
"passed","Mon Nov 11 09:25:23 GMT 2024","Mon Nov 11 09:25:27 GMT 2024","3502","firefox","CreateRoom.spec.js","Room management","","","Create room #1 of type Single and price 80 successfully @sanity",""
"passed","Mon Nov 11 09:25:14 GMT 2024","Mon Nov 11 09:25:17 GMT 2024","3228","chromium","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 123456789012345678901",""
"passed","Mon Nov 11 09:25:24 GMT 2024","Mon Nov 11 09:25:27 GMT 2024","3035","chromium","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty price field",""
