"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 08 16:10:22 GMT 2023","Wed Nov 08 16:10:27 GMT 2023","4614","firefox","Authentication.spec.js","Authentication page","","","Successfull login",""
"passed","Wed Nov 08 16:10:37 GMT 2023","Wed Nov 08 16:10:45 GMT 2023","7873","chromium","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Wed Nov 08 16:10:23 GMT 2023","Wed Nov 08 16:10:30 GMT 2023","6931","firefox","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Wed Nov 08 16:10:39 GMT 2023","Wed Nov 08 16:10:42 GMT 2023","3219","chromium","example.spec.js","","","","get started link",""
"passed","Wed Nov 08 16:10:23 GMT 2023","Wed Nov 08 16:10:27 GMT 2023","3920","chromium","Authentication.spec.js","Authentication page","","","Successfull login",""
"passed","Wed Nov 08 16:10:22 GMT 2023","Wed Nov 08 16:10:26 GMT 2023","4288","firefox","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"passed","Wed Nov 08 16:10:28 GMT 2023","Wed Nov 08 16:10:30 GMT 2023","1405","chromium","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"passed","Wed Nov 08 16:10:37 GMT 2023","Wed Nov 08 16:10:45 GMT 2023","8014","chromium","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Wed Nov 08 16:10:23 GMT 2023","Wed Nov 08 16:10:27 GMT 2023","4590","chromium","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Wed Nov 08 16:10:28 GMT 2023","Wed Nov 08 16:10:31 GMT 2023","3110","chromium","CreateRoom.spec.js","Create room test","","","Create room",""
"passed","Wed Nov 08 16:10:21 GMT 2023","Wed Nov 08 16:10:24 GMT 2023","2965","firefox","example.spec.js","","","","has title",""
"passed","Wed Nov 08 16:10:28 GMT 2023","Wed Nov 08 16:10:29 GMT 2023","1235","firefox","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"passed","Wed Nov 08 16:10:24 GMT 2023","Wed Nov 08 16:10:26 GMT 2023","1934","firefox","example.spec.js","","","","get started link",""
"passed","Wed Nov 08 16:10:36 GMT 2023","Wed Nov 08 16:10:39 GMT 2023","3249","chromium","example.spec.js","","","","has title",""
"passed","Wed Nov 08 16:10:22 GMT 2023","Wed Nov 08 16:10:28 GMT 2023","5890","firefox","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Wed Nov 08 16:10:23 GMT 2023","Wed Nov 08 16:10:31 GMT 2023","8011","firefox","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Wed Nov 08 16:10:23 GMT 2023","Wed Nov 08 16:10:27 GMT 2023","4133","chromium","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"passed","Wed Nov 08 16:10:28 GMT 2023","Wed Nov 08 16:10:31 GMT 2023","2875","firefox","CreateRoom.spec.js","Create room test","","","Create room",""
