"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 26 09:17:10 GMT 2024","Mon Feb 26 09:17:17 GMT 2024","7113","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 19, one of the limit invalid values",""
"passed","Mon Feb 26 09:17:48 GMT 2024","Mon Feb 26 09:17:50 GMT 2024","1352","firefox","example.spec.js","","","","get started link",""
"passed","Mon Feb 26 09:17:33 GMT 2024","Mon Feb 26 09:17:36 GMT 2024","2713","firefox","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Mon Feb 26 09:17:22 GMT 2024","Mon Feb 26 09:17:25 GMT 2024","2851","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 101, one of the limit invalid values",""
"passed","Mon Feb 26 09:17:11 GMT 2024","Mon Feb 26 09:17:16 GMT 2024","4570","chromium","CreateRoom.spec.js","Room management","","","Create room #3 of type Double and price 200 successfully @sanity",""
"passed","Mon Feb 26 09:17:24 GMT 2024","Mon Feb 26 09:17:27 GMT 2024","2678","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 5, one of the limit values",""
"passed","Mon Feb 26 09:17:05 GMT 2024","Mon Feb 26 09:17:11 GMT 2024","6238","chromium","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Mon Feb 26 09:17:01 GMT 2024","Mon Feb 26 09:17:05 GMT 2024","4611","firefox","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"passed","Mon Feb 26 09:17:10 GMT 2024","Mon Feb 26 09:17:14 GMT 2024","4019","chromium","ContactHotel.spec.js","Room management","","","Fill and submit contact form successfully @sanity",""
"passed","Mon Feb 26 09:17:10 GMT 2024","Mon Feb 26 09:17:26 GMT 2024","15901","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2001, one of the limit invalid values",""
"passed","Mon Feb 26 09:17:06 GMT 2024","Mon Feb 26 09:17:07 GMT 2024","1315","chromium","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
