"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 09 09:20:22 GMT 2024","Mon Sep 09 09:20:26 GMT 2024","3827","firefox","ContactHotel.spec.js","Room management","","","Empty name field",""
"failed","Mon Sep 09 09:20:04 GMT 2024","Mon Sep 09 09:20:05 GMT 2024","350","chromium","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"failed","Mon Sep 09 09:20:38 GMT 2024","Mon Sep 09 09:20:38 GMT 2024","358","firefox","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"passed","Mon Sep 09 09:20:26 GMT 2024","Mon Sep 09 09:20:32 GMT 2024","5178","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 19, one of the limit invalid values",""
"passed","Mon Sep 09 09:20:32 GMT 2024","Mon Sep 09 09:20:35 GMT 2024","3277","firefox","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 12345678901",""
"passed","Mon Sep 09 09:20:29 GMT 2024","Mon Sep 09 09:20:32 GMT 2024","2832","firefox","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890123456789012",""
"passed","Mon Sep 09 09:20:08 GMT 2024","Mon Sep 09 09:20:10 GMT 2024","2571","chromium","CreateRoom.spec.js","Room management","","","Create room #3 of type Double and price 200 successfully @sanity",""
"passed","Mon Sep 09 09:20:09 GMT 2024","Mon Sep 09 09:20:12 GMT 2024","3208","chromium","ContactHotel.spec.js","Room management","","","Empty subject field",""
"passed","Mon Sep 09 09:20:23 GMT 2024","Mon Sep 09 09:20:25 GMT 2024","1918","chromium","example.spec.js","","","","get started link",""
"passed","Mon Sep 09 09:20:26 GMT 2024","Mon Sep 09 09:20:31 GMT 2024","5030","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 20, one of the limit invalid values",""
"passed","Mon Sep 09 09:20:14 GMT 2024","Mon Sep 09 09:20:25 GMT 2024","11022","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2000, one of the limit invalid values",""
"passed","Mon Sep 09 09:20:16 GMT 2024","Mon Sep 09 09:20:22 GMT 2024","5059","chromium","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Mon Sep 09 09:20:01 GMT 2024","Mon Sep 09 09:20:04 GMT 2024","3403","chromium","Authentication.spec.js","Authentication page","","","Successfull login @sanity",""
"passed","Mon Sep 09 09:19:53 GMT 2024","Mon Sep 09 09:19:56 GMT 2024","3413","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 19, one of the limit invalid values",""
"passed","Mon Sep 09 09:20:11 GMT 2024","Mon Sep 09 09:20:14 GMT 2024","2929","chromium","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890",""
"passed","Mon Sep 09 09:20:16 GMT 2024","Mon Sep 09 09:20:20 GMT 2024","3917","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 101, one of the limit invalid values",""
"passed","Mon Sep 09 09:20:15 GMT 2024","Mon Sep 09 09:20:20 GMT 2024","5801","firefox","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Mon Sep 09 09:20:31 GMT 2024","Mon Sep 09 09:20:40 GMT 2024","8687","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2000, one of the limit invalid values",""
"passed","Mon Sep 09 09:20:15 GMT 2024","Mon Sep 09 09:20:20 GMT 2024","5612","firefox","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"passed","Mon Sep 09 09:20:29 GMT 2024","Mon Sep 09 09:20:32 GMT 2024","2926","firefox","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890",""
"passed","Mon Sep 09 09:20:27 GMT 2024","Mon Sep 09 09:20:29 GMT 2024","1992","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 100, one of the limit values",""
"passed","Mon Sep 09 09:20:37 GMT 2024","Mon Sep 09 09:20:42 GMT 2024","4512","firefox","ContactHotel.spec.js","Room management","","","Empty message field",""
"passed","Mon Sep 09 09:20:22 GMT 2024","Mon Sep 09 09:20:23 GMT 2024","1120","chromium","example.spec.js","","","","has title",""
"passed","Mon Sep 09 09:20:08 GMT 2024","Mon Sep 09 09:20:11 GMT 2024","2999","chromium","ContactHotel.spec.js","Room management","","","Empty phone field",""
"passed","Mon Sep 09 09:20:15 GMT 2024","Mon Sep 09 09:20:20 GMT 2024","5478","firefox","Authentication.spec.js","Authentication page","","","Successfull login @sanity",""
"passed","Mon Sep 09 09:20:10 GMT 2024","Mon Sep 09 09:20:14 GMT 2024","3602","chromium","CreateRoom.spec.js","Room management","","","Create room #4 of type Family and price 250 successfully @sanity",""
"passed","Mon Sep 09 09:20:39 GMT 2024","Mon Sep 09 09:20:43 GMT 2024","3916","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 5, one of the limit values",""
