"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 13 09:15:41 GMT 2023","Mon Nov 13 09:15:49 GMT 2023","7535","firefox","Authentication.spec.js","Authentication page","","","Successfull login @sanity",""
"passed","Mon Nov 13 09:15:32 GMT 2023","Mon Nov 13 09:15:36 GMT 2023","4396","chromium","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Mon Nov 13 09:15:59 GMT 2023","Mon Nov 13 09:16:03 GMT 2023","4640","firefox","example.spec.js","","","","get started link",""
"passed","Mon Nov 13 09:15:53 GMT 2023","Mon Nov 13 09:15:57 GMT 2023","3472","chromium","CreateRoom.spec.js","Create room test","","","Create room @sanity",""
"passed","Mon Nov 13 09:15:46 GMT 2023","Mon Nov 13 09:15:52 GMT 2023","6131","chromium","Authentication.spec.js","Authentication page","","","Successfull login @sanity",""
"passed","Mon Nov 13 09:15:46 GMT 2023","Mon Nov 13 09:15:51 GMT 2023","5319","chromium","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Mon Nov 13 09:15:32 GMT 2023","Mon Nov 13 09:15:33 GMT 2023","1068","chromium","example.spec.js","","","","get started link",""
"passed","Mon Nov 13 09:15:46 GMT 2023","Mon Nov 13 09:15:51 GMT 2023","5462","chromium","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"passed","Mon Nov 13 09:15:41 GMT 2023","Mon Nov 13 09:15:48 GMT 2023","7010","firefox","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"passed","Mon Nov 13 09:15:55 GMT 2023","Mon Nov 13 09:16:08 GMT 2023","13168","firefox","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Mon Nov 13 09:15:30 GMT 2023","Mon Nov 13 09:15:32 GMT 2023","1783","chromium","example.spec.js","","","","has title",""
"passed","Mon Nov 13 09:15:32 GMT 2023","Mon Nov 13 09:15:37 GMT 2023","5452","chromium","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Mon Nov 13 09:15:50 GMT 2023","Mon Nov 13 09:15:52 GMT 2023","2730","firefox","CreateRoom.spec.js","Create room test","","","Create room @sanity",""
"passed","Mon Nov 13 09:15:50 GMT 2023","Mon Nov 13 09:15:51 GMT 2023","1111","firefox","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"passed","Mon Nov 13 09:15:53 GMT 2023","Mon Nov 13 09:15:55 GMT 2023","1372","chromium","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"passed","Mon Nov 13 09:15:54 GMT 2023","Mon Nov 13 09:16:20 GMT 2023","25627","firefox","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Mon Nov 13 09:15:41 GMT 2023","Mon Nov 13 09:15:48 GMT 2023","6957","firefox","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Mon Nov 13 09:15:52 GMT 2023","Mon Nov 13 09:15:59 GMT 2023","6547","firefox","example.spec.js","","","","has title",""
