"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 08 09:16:17 GMT 2024","Mon Apr 08 09:16:18 GMT 2024","1213","chromium","example.spec.js","","","","get started link",""
"passed","Mon Apr 08 09:16:10 GMT 2024","Mon Apr 08 09:16:11 GMT 2024","973","firefox","example.spec.js","","","","has title",""
"passed","Mon Apr 08 09:16:04 GMT 2024","Mon Apr 08 09:16:10 GMT 2024","5878","chromium","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890123456789012",""
"passed","Mon Apr 08 09:16:11 GMT 2024","Mon Apr 08 09:16:13 GMT 2024","1655","firefox","example.spec.js","","","","get started link",""
"passed","Mon Apr 08 09:15:55 GMT 2024","Mon Apr 08 09:15:58 GMT 2024","3143","chromium","Authentication.spec.js","Authentication page","","","Successfull login @sanity",""
"passed","Mon Apr 08 09:16:11 GMT 2024","Mon Apr 08 09:16:16 GMT 2024","4852","chromium","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Mon Apr 08 09:16:07 GMT 2024","Mon Apr 08 09:16:11 GMT 2024","3778","firefox","ContactHotel.spec.js","Room management","","","Empty email field",""
"passed","Mon Apr 08 09:16:11 GMT 2024","Mon Apr 08 09:16:14 GMT 2024","3890","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 4, one of the limit invalid values",""
"passed","Mon Apr 08 09:15:55 GMT 2024","Mon Apr 08 09:15:59 GMT 2024","4045","firefox","CreateRoom.spec.js","Room management","","","Create room #3 of type Double and price 200 successfully @sanity",""
"passed","Mon Apr 08 09:16:00 GMT 2024","Mon Apr 08 09:16:04 GMT 2024","4230","chromium","ContactHotel.spec.js","Room management","","","Empty email field",""
"passed","Mon Apr 08 09:16:04 GMT 2024","Mon Apr 08 09:16:09 GMT 2024","4575","chromium","CreateRoom.spec.js","Room management","","","Create room #5 of type Suite and price 300 successfully @sanity",""
"passed","Mon Apr 08 09:15:48 GMT 2024","Mon Apr 08 09:15:52 GMT 2024","3804","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 19, one of the limit invalid values",""
"passed","Mon Apr 08 09:16:18 GMT 2024","Mon Apr 08 09:16:21 GMT 2024","3301","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 4, one of the limit invalid values",""
"passed","Mon Apr 08 09:16:00 GMT 2024","Mon Apr 08 09:16:04 GMT 2024","3798","chromium","ContactHotel.spec.js","Room management","","","Empty subject field",""
"passed","Mon Apr 08 09:15:50 GMT 2024","Mon Apr 08 09:15:54 GMT 2024","4069","firefox","CreateRoom.spec.js","Room management","","","Create room #1 of type Single and price 80 successfully @sanity",""
"passed","Mon Apr 08 09:15:48 GMT 2024","Mon Apr 08 09:15:55 GMT 2024","7597","chromium","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Mon Apr 08 09:16:09 GMT 2024","Mon Apr 08 09:16:12 GMT 2024","3097","chromium","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty price field",""
"passed","Mon Apr 08 09:15:59 GMT 2024","Mon Apr 08 09:16:02 GMT 2024","2666","chromium","CreateRoom.spec.js","Room management","","","Create room #1 of type Single and price 80 successfully @sanity",""
"passed","Mon Apr 08 09:15:59 GMT 2024","Mon Apr 08 09:16:01 GMT 2024","2223","firefox","CreateRoom.spec.js","Room management","","","Create room #5 of type Suite and price 300 successfully @sanity",""
"passed","Mon Apr 08 09:16:21 GMT 2024","Mon Apr 08 09:16:25 GMT 2024","3722","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 100, one of the limit values",""
"passed","Mon Apr 08 09:15:43 GMT 2024","Mon Apr 08 09:15:48 GMT 2024","5606","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 19, one of the limit invalid values",""
"passed","Mon Apr 08 09:16:04 GMT 2024","Mon Apr 08 09:16:07 GMT 2024","3563","firefox","ContactHotel.spec.js","Room management","","","Fill and submit contact form successfully @sanity",""
"passed","Mon Apr 08 09:16:16 GMT 2024","Mon Apr 08 09:16:17 GMT 2024","871","chromium","example.spec.js","","","","has title",""
"passed","Mon Apr 08 09:16:07 GMT 2024","Mon Apr 08 09:16:12 GMT 2024","4678","firefox","Authentication.spec.js","Authentication page","","","Successfull login @sanity",""
"passed","Mon Apr 08 09:16:20 GMT 2024","Mon Apr 08 09:16:24 GMT 2024","3965","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 101, one of the limit invalid values",""
"passed","Mon Apr 08 09:15:43 GMT 2024","Mon Apr 08 09:15:55 GMT 2024","12416","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2001, one of the limit invalid values",""
"passed","Mon Apr 08 09:16:08 GMT 2024","Mon Apr 08 09:16:11 GMT 2024","3007","chromium","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty room name",""
"passed","Mon Apr 08 09:15:59 GMT 2024","Mon Apr 08 09:16:02 GMT 2024","2694","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 20, one of the limit invalid values",""
"passed","Mon Apr 08 09:15:57 GMT 2024","Mon Apr 08 09:16:02 GMT 2024","5073","firefox","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"passed","Mon Apr 08 09:15:54 GMT 2024","Mon Apr 08 09:15:58 GMT 2024","4146","firefox","CreateRoom.spec.js","Room management","","","Create room #2 of type Twin and price 150 successfully @sanity",""
"passed","Mon Apr 08 09:16:14 GMT 2024","Mon Apr 08 09:16:18 GMT 2024","3727","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 5, one of the limit values",""
"passed","Mon Apr 08 09:16:06 GMT 2024","Mon Apr 08 09:16:10 GMT 2024","4479","firefox","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Mon Apr 08 09:15:58 GMT 2024","Mon Apr 08 09:15:59 GMT 2024","1230","chromium","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"passed","Mon Apr 08 09:15:58 GMT 2024","Mon Apr 08 09:16:02 GMT 2024","4028","firefox","CreateRoom.spec.js","Room management","","","Create room #4 of type Family and price 250 successfully @sanity",""
"passed","Mon Apr 08 09:16:20 GMT 2024","Mon Apr 08 09:16:24 GMT 2024","4182","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 5, one of the limit values",""
"passed","Mon Apr 08 09:16:00 GMT 2024","Mon Apr 08 09:16:04 GMT 2024","4104","chromium","ContactHotel.spec.js","Room management","","","Empty phone field",""
"passed","Mon Apr 08 09:16:16 GMT 2024","Mon Apr 08 09:16:20 GMT 2024","4135","firefox","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 12345678901",""
"passed","Mon Apr 08 09:16:02 GMT 2024","Mon Apr 08 09:16:04 GMT 2024","2885","chromium","CreateRoom.spec.js","Room management","","","Create room #3 of type Double and price 200 successfully @sanity",""
"passed","Mon Apr 08 09:16:13 GMT 2024","Mon Apr 08 09:16:16 GMT 2024","2637","firefox","ContactHotel.spec.js","Room management","","","Empty message field",""
"passed","Mon Apr 08 09:15:57 GMT 2024","Mon Apr 08 09:16:03 GMT 2024","5187","firefox","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Mon Apr 08 09:16:04 GMT 2024","Mon Apr 08 09:16:11 GMT 2024","6445","chromium","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890",""
"passed","Mon Apr 08 09:15:49 GMT 2024","Mon Apr 08 09:15:50 GMT 2024","1198","firefox","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"passed","Mon Apr 08 09:16:12 GMT 2024","Mon Apr 08 09:16:17 GMT 2024","4993","chromium","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Mon Apr 08 09:16:24 GMT 2024","Mon Apr 08 09:16:29 GMT 2024","5501","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2000, one of the limit invalid values",""
"passed","Mon Apr 08 09:16:11 GMT 2024","Mon Apr 08 09:16:15 GMT 2024","3701","firefox","ContactHotel.spec.js","Room management","","","Empty subject field",""
"passed","Mon Apr 08 09:15:43 GMT 2024","Mon Apr 08 09:15:49 GMT 2024","5934","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 20, one of the limit invalid values",""
