"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 30 09:27:26 GMT 2024","Mon Sep 30 09:27:28 GMT 2024","1901","chromium","ContactHotel.spec.js","Room management","","","Empty message field",""
"passed","Mon Sep 30 09:27:36 GMT 2024","Mon Sep 30 09:27:39 GMT 2024","2916","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 101, one of the limit invalid values",""
"passed","Mon Sep 30 09:27:42 GMT 2024","Mon Sep 30 09:27:46 GMT 2024","3593","chromium","CreateRoom.spec.js","Room management","","","Create room #2 of type Twin and price 150 successfully @sanity",""
"passed","Mon Sep 30 09:27:55 GMT 2024","Mon Sep 30 09:27:56 GMT 2024","1065","chromium","example.spec.js","","","","has title",""
"passed","Mon Sep 30 09:27:45 GMT 2024","Mon Sep 30 09:27:48 GMT 2024","3298","firefox","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 123456789012345678901",""
"passed","Mon Sep 30 09:27:45 GMT 2024","Mon Sep 30 09:27:50 GMT 2024","4625","firefox","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Mon Sep 30 09:27:52 GMT 2024","Mon Sep 30 09:27:54 GMT 2024","2355","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 100, one of the limit values",""
"passed","Mon Sep 30 09:27:28 GMT 2024","Mon Sep 30 09:27:32 GMT 2024","4085","chromium","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890123456789012",""
"passed","Mon Sep 30 09:27:26 GMT 2024","Mon Sep 30 09:27:32 GMT 2024","6193","firefox","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Mon Sep 30 09:27:36 GMT 2024","Mon Sep 30 09:27:39 GMT 2024","2736","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 5, one of the limit values",""
"passed","Mon Sep 30 09:27:51 GMT 2024","Mon Sep 30 09:27:56 GMT 2024","4721","chromium","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Mon Sep 30 09:27:40 GMT 2024","Mon Sep 30 09:27:42 GMT 2024","2011","firefox","ContactHotel.spec.js","Room management","","","Empty message field",""
"passed","Mon Sep 30 09:27:15 GMT 2024","Mon Sep 30 09:27:18 GMT 2024","3085","chromium","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"passed","Mon Sep 30 09:27:55 GMT 2024","Mon Sep 30 09:27:57 GMT 2024","1888","firefox","example.spec.js","","","","has title",""
"passed","Mon Sep 30 09:27:44 GMT 2024","Mon Sep 30 09:27:48 GMT 2024","4180","chromium","CreateRoom.spec.js","Room management","","","Create room #4 of type Family and price 250 successfully @sanity",""
"passed","Mon Sep 30 09:27:36 GMT 2024","Mon Sep 30 09:27:38 GMT 2024","2288","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 20, one of the limit invalid values",""
"passed","Mon Sep 30 09:27:19 GMT 2024","Mon Sep 30 09:27:24 GMT 2024","4545","chromium","ContactHotel.spec.js","Room management","","","Empty name field",""
"failed","Mon Sep 30 09:27:32 GMT 2024","Mon Sep 30 09:27:33 GMT 2024","473","firefox","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"passed","Mon Sep 30 09:27:43 GMT 2024","Mon Sep 30 09:27:45 GMT 2024","2759","firefox","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty room name",""
"failed","Mon Sep 30 09:27:54 GMT 2024","Mon Sep 30 09:27:54 GMT 2024","275","firefox","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Mon Sep 30 09:27:26 GMT 2024","Mon Sep 30 09:27:32 GMT 2024","6379","firefox","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"passed","Mon Sep 30 09:27:15 GMT 2024","Mon Sep 30 09:27:18 GMT 2024","2874","chromium","Authentication.spec.js","Authentication page","","","Successfull login @sanity",""
"passed","Mon Sep 30 09:27:24 GMT 2024","Mon Sep 30 09:27:28 GMT 2024","4315","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 19, one of the limit invalid values",""
"passed","Mon Sep 30 09:27:42 GMT 2024","Mon Sep 30 09:27:45 GMT 2024","2964","firefox","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 12345678901",""
"passed","Mon Sep 30 09:27:38 GMT 2024","Mon Sep 30 09:27:41 GMT 2024","2911","chromium","CreateRoom.spec.js","Room management","","","Create room #1 of type Single and price 80 successfully @sanity",""
"passed","Mon Sep 30 09:27:32 GMT 2024","Mon Sep 30 09:27:36 GMT 2024","3576","chromium","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 123456789012345678901",""
"passed","Mon Sep 30 09:27:26 GMT 2024","Mon Sep 30 09:27:36 GMT 2024","9983","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2000, one of the limit invalid values",""
"passed","Mon Sep 30 09:27:24 GMT 2024","Mon Sep 30 09:27:35 GMT 2024","11362","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2001, one of the limit invalid values",""
"passed","Mon Sep 30 09:27:46 GMT 2024","Mon Sep 30 09:27:52 GMT 2024","5480","firefox","ContactHotel.spec.js","Room management","","","Fill and submit contact form successfully @sanity",""
"passed","Mon Sep 30 09:27:40 GMT 2024","Mon Sep 30 09:27:43 GMT 2024","3153","firefox","CreateRoom.spec.js","Room management","","","Create room #5 of type Suite and price 300 successfully @sanity",""
"passed","Mon Sep 30 09:27:26 GMT 2024","Mon Sep 30 09:27:29 GMT 2024","2946","chromium","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890",""
"passed","Mon Sep 30 09:27:57 GMT 2024","Mon Sep 30 09:27:58 GMT 2024","1175","firefox","example.spec.js","","","","get started link",""
"passed","Mon Sep 30 09:27:48 GMT 2024","Mon Sep 30 09:27:51 GMT 2024","3268","chromium","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty room name",""
