"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 08 11:53:19 GMT 2023","Wed Nov 08 11:53:36 GMT 2023","16757","firefox","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Wed Nov 08 11:53:15 GMT 2023","Wed Nov 08 11:53:23 GMT 2023","7824","chromium","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Wed Nov 08 11:53:16 GMT 2023","Wed Nov 08 11:53:23 GMT 2023","7209","firefox","example.spec.js","","","","has title",""
"passed","Wed Nov 08 11:53:35 GMT 2023","Wed Nov 08 11:53:40 GMT 2023","4459","firefox","CreateRoom.spec.js","Create room test","","","Create room",""
"failed","Wed Nov 08 11:53:24 GMT 2023","Wed Nov 08 11:53:25 GMT 2023","1108","chromium","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"failed","Wed Nov 08 11:53:24 GMT 2023","Wed Nov 08 11:53:25 GMT 2023","1214","chromium","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"passed","Wed Nov 08 11:53:14 GMT 2023","Wed Nov 08 11:53:16 GMT 2023","2390","chromium","example.spec.js","","","","get started link",""
"failed","Wed Nov 08 11:53:24 GMT 2023","Wed Nov 08 11:53:25 GMT 2023","1135","chromium","Authentication.spec.js","Authentication page","","","Successfull login",""
"failed","Wed Nov 08 11:53:30 GMT 2023","Wed Nov 08 11:53:33 GMT 2023","3683","firefox","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"broken","Wed Nov 08 11:53:19 GMT 2023","Wed Nov 08 11:53:53 GMT 2023","34366","firefox","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Wed Nov 08 11:53:35 GMT 2023","Wed Nov 08 11:53:37 GMT 2023","2432","firefox","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"failed","Wed Nov 08 11:53:30 GMT 2023","Wed Nov 08 11:53:34 GMT 2023","4115","firefox","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Wed Nov 08 11:53:27 GMT 2023","Wed Nov 08 11:53:31 GMT 2023","3400","chromium","CreateRoom.spec.js","Create room test","","","Create room",""
"passed","Wed Nov 08 11:53:15 GMT 2023","Wed Nov 08 11:53:22 GMT 2023","7337","chromium","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Wed Nov 08 11:53:23 GMT 2023","Wed Nov 08 11:53:29 GMT 2023","5970","firefox","example.spec.js","","","","get started link",""
"passed","Wed Nov 08 11:53:27 GMT 2023","Wed Nov 08 11:53:28 GMT 2023","1572","chromium","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"passed","Wed Nov 08 11:53:12 GMT 2023","Wed Nov 08 11:53:14 GMT 2023","2012","chromium","example.spec.js","","","","has title",""
"failed","Wed Nov 08 11:53:30 GMT 2023","Wed Nov 08 11:53:34 GMT 2023","3989","firefox","Authentication.spec.js","Authentication page","","","Successfull login",""
