"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 11 09:17:34 GMT 2023","Mon Dec 11 09:17:37 GMT 2023","3256","firefox","ContactHotel.spec.js","Room management","","","Empty message field",""
"passed","Mon Dec 11 09:17:44 GMT 2023","Mon Dec 11 09:17:50 GMT 2023","5361","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 101, one of the limit invalid values",""
"passed","Mon Dec 11 09:17:30 GMT 2023","Mon Dec 11 09:17:35 GMT 2023","4999","firefox","CreateRoom.spec.js","Room management","","","Create room #5 of type Suite and price 300 successfully @sanity",""
"passed","Mon Dec 11 09:16:59 GMT 2023","Mon Dec 11 09:17:12 GMT 2023","13051","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2001, one of the limit invalid values",""
"passed","Mon Dec 11 09:17:09 GMT 2023","Mon Dec 11 09:17:12 GMT 2023","3196","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 4, one of the limit invalid values",""
"passed","Mon Dec 11 09:17:30 GMT 2023","Mon Dec 11 09:17:34 GMT 2023","4021","firefox","ContactHotel.spec.js","Room management","","","Empty subject field",""
"passed","Mon Dec 11 09:17:33 GMT 2023","Mon Dec 11 09:17:38 GMT 2023","4421","firefox","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty price field",""
"passed","Mon Dec 11 09:17:17 GMT 2023","Mon Dec 11 09:17:19 GMT 2023","2610","chromium","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty room name",""
"passed","Mon Dec 11 09:16:59 GMT 2023","Mon Dec 11 09:17:04 GMT 2023","5163","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 19, one of the limit invalid values",""
"passed","Mon Dec 11 09:17:10 GMT 2023","Mon Dec 11 09:17:14 GMT 2023","4547","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 101, one of the limit invalid values",""
"passed","Mon Dec 11 09:17:04 GMT 2023","Mon Dec 11 09:17:06 GMT 2023","1479","chromium","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"passed","Mon Dec 11 09:17:13 GMT 2023","Mon Dec 11 09:17:20 GMT 2023","7353","firefox","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Mon Dec 11 09:17:29 GMT 2023","Mon Dec 11 09:17:33 GMT 2023","4831","firefox","CreateRoom.spec.js","Room management","","","Create room #4 of type Family and price 250 successfully @sanity",""
"passed","Mon Dec 11 09:16:53 GMT 2023","Mon Dec 11 09:16:57 GMT 2023","4295","chromium","Authentication.spec.js","Authentication page","","","Successfull login @sanity",""
"passed","Mon Dec 11 09:17:12 GMT 2023","Mon Dec 11 09:17:15 GMT 2023","3357","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 100, one of the limit values",""
"passed","Mon Dec 11 09:17:02 GMT 2023","Mon Dec 11 09:17:05 GMT 2023","2474","chromium","ContactHotel.spec.js","Room management","","","Empty message field",""
"passed","Mon Dec 11 09:17:33 GMT 2023","Mon Dec 11 09:17:37 GMT 2023","4175","firefox","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty room name",""
"passed","Mon Dec 11 09:17:11 GMT 2023","Mon Dec 11 09:17:18 GMT 2023","6855","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 19, one of the limit invalid values",""
"passed","Mon Dec 11 09:17:22 GMT 2023","Mon Dec 11 09:17:27 GMT 2023","4845","firefox","ContactHotel.spec.js","Room management","","","Empty name field",""
"passed","Mon Dec 11 09:17:05 GMT 2023","Mon Dec 11 09:17:09 GMT 2023","3871","chromium","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890123456789012",""
"passed","Mon Dec 11 09:17:09 GMT 2023","Mon Dec 11 09:17:14 GMT 2023","4756","chromium","CreateRoom.spec.js","Room management","","","Create room #2 of type Twin and price 150 successfully @sanity",""
"passed","Mon Dec 11 09:17:01 GMT 2023","Mon Dec 11 09:17:06 GMT 2023","4593","chromium","ContactHotel.spec.js","Room management","","","Empty subject field",""
"passed","Mon Dec 11 09:17:18 GMT 2023","Mon Dec 11 09:17:30 GMT 2023","12325","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2000, one of the limit invalid values",""
"passed","Mon Dec 11 09:17:39 GMT 2023","Mon Dec 11 09:17:41 GMT 2023","2361","firefox","example.spec.js","","","","get started link",""
"passed","Mon Dec 11 09:17:38 GMT 2023","Mon Dec 11 09:17:39 GMT 2023","1279","firefox","example.spec.js","","","","has title",""
"passed","Mon Dec 11 09:17:23 GMT 2023","Mon Dec 11 09:17:29 GMT 2023","5995","firefox","Authentication.spec.js","Authentication page","","","Successfull login @sanity",""
"passed","Mon Dec 11 09:17:17 GMT 2023","Mon Dec 11 09:17:23 GMT 2023","5757","chromium","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty price field",""
"passed","Mon Dec 11 09:17:37 GMT 2023","Mon Dec 11 09:17:43 GMT 2023","6096","firefox","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Mon Dec 11 09:16:59 GMT 2023","Mon Dec 11 09:17:02 GMT 2023","3739","chromium","ContactHotel.spec.js","Room management","","","Empty email field",""
"passed","Mon Dec 11 09:17:04 GMT 2023","Mon Dec 11 09:17:15 GMT 2023","10814","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2000, one of the limit invalid values",""
"passed","Mon Dec 11 09:17:18 GMT 2023","Mon Dec 11 09:17:19 GMT 2023","1474","firefox","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"passed","Mon Dec 11 09:17:36 GMT 2023","Mon Dec 11 09:17:43 GMT 2023","7023","firefox","ContactHotel.spec.js","Room management","","","Fill and submit contact form successfully @sanity",""
"passed","Mon Dec 11 09:17:19 GMT 2023","Mon Dec 11 09:17:25 GMT 2023","5589","chromium","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Mon Dec 11 09:16:57 GMT 2023","Mon Dec 11 09:17:01 GMT 2023","3221","chromium","ContactHotel.spec.js","Room management","","","Fill and submit contact form successfully @sanity",""
"passed","Mon Dec 11 09:17:06 GMT 2023","Mon Dec 11 09:17:10 GMT 2023","3833","chromium","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 12345678901",""
"passed","Mon Dec 11 09:17:07 GMT 2023","Mon Dec 11 09:17:11 GMT 2023","4234","chromium","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 123456789012345678901",""
"passed","Mon Dec 11 09:17:15 GMT 2023","Mon Dec 11 09:17:19 GMT 2023","4094","chromium","CreateRoom.spec.js","Room management","","","Create room #5 of type Suite and price 300 successfully @sanity",""
"passed","Mon Dec 11 09:17:11 GMT 2023","Mon Dec 11 09:17:26 GMT 2023","15133","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2001, one of the limit invalid values",""
"passed","Mon Dec 11 09:17:01 GMT 2023","Mon Dec 11 09:17:03 GMT 2023","2803","chromium","ContactHotel.spec.js","Room management","","","Empty phone field",""
"passed","Mon Dec 11 09:17:43 GMT 2023","Mon Dec 11 09:17:48 GMT 2023","5611","firefox","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 123456789012345678901",""
"passed","Mon Dec 11 09:17:19 GMT 2023","Mon Dec 11 09:17:25 GMT 2023","5807","chromium","EditRoom.spec.js","Edit room test","","","Edit room",""
