"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 07 09:20:49 GMT 2024","Mon Oct 07 09:20:52 GMT 2024","3098","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 20, one of the limit invalid values",""
"failed","Mon Oct 07 09:21:07 GMT 2024","Mon Oct 07 09:21:08 GMT 2024","381","firefox","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Mon Oct 07 09:20:56 GMT 2024","Mon Oct 07 09:21:01 GMT 2024","5517","firefox","ContactHotel.spec.js","Room management","","","Fill and submit contact form successfully @sanity",""
"passed","Mon Oct 07 09:20:51 GMT 2024","Mon Oct 07 09:20:55 GMT 2024","4099","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 101, one of the limit invalid values",""
"passed","Mon Oct 07 09:21:00 GMT 2024","Mon Oct 07 09:21:04 GMT 2024","3606","firefox","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty price field",""
"passed","Mon Oct 07 09:20:47 GMT 2024","Mon Oct 07 09:20:51 GMT 2024","4033","chromium","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 12345678901",""
"passed","Mon Oct 07 09:20:56 GMT 2024","Mon Oct 07 09:21:01 GMT 2024","4157","firefox","CreateRoom.spec.js","Room management","","","Create room #5 of type Suite and price 300 successfully @sanity",""
"passed","Mon Oct 07 09:20:43 GMT 2024","Mon Oct 07 09:20:47 GMT 2024","3702","firefox","ContactHotel.spec.js","Room management","","","Empty email field",""
"passed","Mon Oct 07 09:20:49 GMT 2024","Mon Oct 07 09:20:51 GMT 2024","2032","firefox","ContactHotel.spec.js","Room management","","","Empty subject field",""
"passed","Mon Oct 07 09:21:16 GMT 2024","Mon Oct 07 09:21:19 GMT 2024","2710","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 5, one of the limit values",""
"passed","Mon Oct 07 09:21:05 GMT 2024","Mon Oct 07 09:21:07 GMT 2024","1662","firefox","example.spec.js","","","","get started link",""
"passed","Mon Oct 07 09:21:01 GMT 2024","Mon Oct 07 09:21:06 GMT 2024","5653","firefox","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Mon Oct 07 09:20:47 GMT 2024","Mon Oct 07 09:20:49 GMT 2024","1872","firefox","ContactHotel.spec.js","Room management","","","Empty phone field",""
"passed","Mon Oct 07 09:20:43 GMT 2024","Mon Oct 07 09:20:46 GMT 2024","2833","chromium","ContactHotel.spec.js","Room management","","","Empty message field",""
"passed","Mon Oct 07 09:20:51 GMT 2024","Mon Oct 07 09:20:53 GMT 2024","2062","firefox","ContactHotel.spec.js","Room management","","","Empty message field",""
"passed","Mon Oct 07 09:20:36 GMT 2024","Mon Oct 07 09:20:42 GMT 2024","5848","firefox","Authentication.spec.js","Authentication page","","","Successfull login @sanity",""
"passed","Mon Oct 07 09:20:51 GMT 2024","Mon Oct 07 09:20:55 GMT 2024","4241","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 4, one of the limit invalid values",""
"failed","Mon Oct 07 09:20:50 GMT 2024","Mon Oct 07 09:20:51 GMT 2024","453","firefox","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"passed","Mon Oct 07 09:21:01 GMT 2024","Mon Oct 07 09:21:05 GMT 2024","4411","firefox","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 12345678901",""
"passed","Mon Oct 07 09:20:38 GMT 2024","Mon Oct 07 09:20:51 GMT 2024","13116","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2001, one of the limit invalid values",""
"passed","Mon Oct 07 09:21:05 GMT 2024","Mon Oct 07 09:21:09 GMT 2024","4209","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 100, one of the limit values",""
"passed","Mon Oct 07 09:20:34 GMT 2024","Mon Oct 07 09:20:37 GMT 2024","3563","chromium","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"passed","Mon Oct 07 09:20:52 GMT 2024","Mon Oct 07 09:20:55 GMT 2024","3470","chromium","CreateRoom.spec.js","Room management","","","Create room #1 of type Single and price 80 successfully @sanity",""
"passed","Mon Oct 07 09:21:04 GMT 2024","Mon Oct 07 09:21:06 GMT 2024","1641","chromium","example.spec.js","","","","get started link",""
"passed","Mon Oct 07 09:20:39 GMT 2024","Mon Oct 07 09:20:43 GMT 2024","4243","chromium","ContactHotel.spec.js","Room management","","","Fill and submit contact form successfully @sanity",""
"passed","Mon Oct 07 09:20:53 GMT 2024","Mon Oct 07 09:20:58 GMT 2024","4848","firefox","CreateRoom.spec.js","Room management","","","Create room #1 of type Single and price 80 successfully @sanity",""
"passed","Mon Oct 07 09:20:58 GMT 2024","Mon Oct 07 09:21:02 GMT 2024","3977","firefox","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty room name",""
"passed","Mon Oct 07 09:20:56 GMT 2024","Mon Oct 07 09:21:00 GMT 2024","4449","firefox","CreateRoom.spec.js","Room management","","","Create room #4 of type Family and price 250 successfully @sanity",""
"passed","Mon Oct 07 09:21:00 GMT 2024","Mon Oct 07 09:21:02 GMT 2024","2632","chromium","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty room name",""
"failed","Mon Oct 07 09:21:08 GMT 2024","Mon Oct 07 09:21:08 GMT 2024","270","chromium","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Mon Oct 07 09:20:53 GMT 2024","Mon Oct 07 09:20:56 GMT 2024","3423","firefox","CreateRoom.spec.js","Room management","","","Create room #3 of type Double and price 200 successfully @sanity",""
"passed","Mon Oct 07 09:20:43 GMT 2024","Mon Oct 07 09:20:47 GMT 2024","3557","chromium","ContactHotel.spec.js","Room management","","","Empty phone field",""
"passed","Mon Oct 07 09:20:47 GMT 2024","Mon Oct 07 09:20:51 GMT 2024","4040","chromium","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890123456789012",""
"passed","Mon Oct 07 09:21:03 GMT 2024","Mon Oct 07 09:21:04 GMT 2024","1011","chromium","example.spec.js","","","","has title",""
"passed","Mon Oct 07 09:20:34 GMT 2024","Mon Oct 07 09:20:38 GMT 2024","4015","chromium","Authentication.spec.js","Authentication page","","","Successfull login @sanity",""
"passed","Mon Oct 07 09:21:04 GMT 2024","Mon Oct 07 09:21:05 GMT 2024","1003","firefox","example.spec.js","","","","has title",""
"failed","Mon Oct 07 09:20:55 GMT 2024","Mon Oct 07 09:20:55 GMT 2024","456","chromium","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"passed","Mon Oct 07 09:20:53 GMT 2024","Mon Oct 07 09:20:56 GMT 2024","3024","firefox","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890",""
"passed","Mon Oct 07 09:20:56 GMT 2024","Mon Oct 07 09:21:01 GMT 2024","5602","firefox","ContactHotel.spec.js","Room management","","","Empty name field",""
"passed","Mon Oct 07 09:20:43 GMT 2024","Mon Oct 07 09:20:53 GMT 2024","9636","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2000, one of the limit invalid values",""
"passed","Mon Oct 07 09:20:36 GMT 2024","Mon Oct 07 09:20:41 GMT 2024","5419","firefox","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"passed","Mon Oct 07 09:20:56 GMT 2024","Mon Oct 07 09:21:01 GMT 2024","4620","firefox","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890123456789012",""
"passed","Mon Oct 07 09:20:35 GMT 2024","Mon Oct 07 09:20:48 GMT 2024","13060","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2001, one of the limit invalid values",""
"passed","Mon Oct 07 09:20:38 GMT 2024","Mon Oct 07 09:20:44 GMT 2024","5869","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 20, one of the limit invalid values",""
"passed","Mon Oct 07 09:20:43 GMT 2024","Mon Oct 07 09:20:47 GMT 2024","3791","chromium","ContactHotel.spec.js","Room management","","","Empty subject field",""
"passed","Mon Oct 07 09:21:00 GMT 2024","Mon Oct 07 09:21:03 GMT 2024","3292","chromium","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty price field",""
"passed","Mon Oct 07 09:21:02 GMT 2024","Mon Oct 07 09:21:08 GMT 2024","5789","chromium","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Mon Oct 07 09:20:51 GMT 2024","Mon Oct 07 09:20:55 GMT 2024","4126","chromium","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 123456789012345678901",""
"passed","Mon Oct 07 09:20:52 GMT 2024","Mon Oct 07 09:20:56 GMT 2024","3623","chromium","CreateRoom.spec.js","Room management","","","Create room #2 of type Twin and price 150 successfully @sanity",""
"passed","Mon Oct 07 09:20:55 GMT 2024","Mon Oct 07 09:20:58 GMT 2024","3096","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 5, one of the limit values",""
"passed","Mon Oct 07 09:20:56 GMT 2024","Mon Oct 07 09:21:00 GMT 2024","4352","chromium","CreateRoom.spec.js","Room management","","","Create room #5 of type Suite and price 300 successfully @sanity",""
"passed","Mon Oct 07 09:20:51 GMT 2024","Mon Oct 07 09:20:56 GMT 2024","5021","firefox","CreateRoom.spec.js","Room management","","","Create room #2 of type Twin and price 150 successfully @sanity",""
"passed","Mon Oct 07 09:20:34 GMT 2024","Mon Oct 07 09:20:38 GMT 2024","3797","chromium","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Mon Oct 07 09:20:46 GMT 2024","Mon Oct 07 09:20:51 GMT 2024","4332","chromium","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890",""
"passed","Mon Oct 07 09:20:55 GMT 2024","Mon Oct 07 09:20:58 GMT 2024","3124","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 100, one of the limit values",""
"passed","Mon Oct 07 09:21:01 GMT 2024","Mon Oct 07 09:21:05 GMT 2024","4080","firefox","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 123456789012345678901",""
"passed","Mon Oct 07 09:20:39 GMT 2024","Mon Oct 07 09:20:43 GMT 2024","4165","chromium","ContactHotel.spec.js","Room management","","","Empty name field",""
"passed","Mon Oct 07 09:20:58 GMT 2024","Mon Oct 07 09:21:03 GMT 2024","4474","chromium","CreateRoom.spec.js","Room management","","","Create room #4 of type Family and price 250 successfully @sanity",""
"passed","Mon Oct 07 09:20:41 GMT 2024","Mon Oct 07 09:20:52 GMT 2024","11234","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2000, one of the limit invalid values",""
"passed","Mon Oct 07 09:20:38 GMT 2024","Mon Oct 07 09:20:43 GMT 2024","5625","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 19, one of the limit invalid values",""
"passed","Mon Oct 07 09:21:05 GMT 2024","Mon Oct 07 09:21:09 GMT 2024","4275","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 101, one of the limit invalid values",""
"passed","Mon Oct 07 09:20:55 GMT 2024","Mon Oct 07 09:21:00 GMT 2024","4261","chromium","CreateRoom.spec.js","Room management","","","Create room #3 of type Double and price 200 successfully @sanity",""
"passed","Mon Oct 07 09:21:01 GMT 2024","Mon Oct 07 09:21:05 GMT 2024","3876","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 4, one of the limit invalid values",""
"passed","Mon Oct 07 09:20:39 GMT 2024","Mon Oct 07 09:20:43 GMT 2024","4134","chromium","ContactHotel.spec.js","Room management","","","Empty email field",""
"passed","Mon Oct 07 09:20:36 GMT 2024","Mon Oct 07 09:20:41 GMT 2024","5196","firefox","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Mon Oct 07 09:20:35 GMT 2024","Mon Oct 07 09:20:41 GMT 2024","5342","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 19, one of the limit invalid values",""
