"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 01 09:17:02 GMT 2024","Mon Apr 01 09:17:06 GMT 2024","4236","chromium","Authentication.spec.js","Authentication page","","","Successfull login @sanity",""
"passed","Mon Apr 01 09:17:45 GMT 2024","Mon Apr 01 09:17:49 GMT 2024","3859","firefox","CreateRoom.spec.js","Room management","","","Create room #1 of type Single and price 80 successfully @sanity",""
"passed","Mon Apr 01 09:17:58 GMT 2024","Mon Apr 01 09:18:03 GMT 2024","5130","firefox","EditRoomApiUI.spec.js","Create (API) and edit (UI) room test","","","Create and edit room",""
"passed","Mon Apr 01 09:17:12 GMT 2024","Mon Apr 01 09:17:15 GMT 2024","3519","chromium","CreateRoom.spec.js","Room management","","","Create room #4 of type Family and price 250 successfully @sanity",""
"passed","Mon Apr 01 09:17:27 GMT 2024","Mon Apr 01 09:17:31 GMT 2024","3876","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 4, one of the limit invalid values",""
"passed","Mon Apr 01 09:17:10 GMT 2024","Mon Apr 01 09:17:13 GMT 2024","3271","chromium","ContactHotel.spec.js","Room management","","","Empty subject field",""
"passed","Mon Apr 01 09:17:05 GMT 2024","Mon Apr 01 09:17:08 GMT 2024","3003","chromium","CreateRoom.spec.js","Room management","","","Create room #1 of type Single and price 80 successfully @sanity",""
"passed","Mon Apr 01 09:17:02 GMT 2024","Mon Apr 01 09:17:05 GMT 2024","2487","chromium","Authentication.spec.js","Authentication page","","","Login with wrong password",""
"passed","Mon Apr 01 09:17:55 GMT 2024","Mon Apr 01 09:17:58 GMT 2024","2609","firefox","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty room name",""
"passed","Mon Apr 01 09:17:13 GMT 2024","Mon Apr 01 09:17:17 GMT 2024","3878","chromium","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890",""
"passed","Mon Apr 01 09:17:53 GMT 2024","Mon Apr 01 09:17:57 GMT 2024","3877","firefox","CreateRoom.spec.js","Room management","","","Create room #4 of type Family and price 250 successfully @sanity",""
"passed","Mon Apr 01 09:17:27 GMT 2024","Mon Apr 01 09:17:31 GMT 2024","3979","firefox","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 123456789012345678901",""
"passed","Mon Apr 01 09:17:31 GMT 2024","Mon Apr 01 09:17:34 GMT 2024","3144","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 5, one of the limit values",""
"passed","Mon Apr 01 09:16:59 GMT 2024","Mon Apr 01 09:17:03 GMT 2024","4135","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 19, one of the limit invalid values",""
"passed","Mon Apr 01 09:17:02 GMT 2024","Mon Apr 01 09:17:04 GMT 2024","2171","chromium","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Mon Apr 01 09:17:57 GMT 2024","Mon Apr 01 09:18:00 GMT 2024","3112","firefox","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty price field",""
"passed","Mon Apr 01 09:17:15 GMT 2024","Mon Apr 01 09:17:19 GMT 2024","4007","firefox","ContactHotel.spec.js","Room management","","","Fill and submit contact form successfully @sanity",""
"passed","Mon Apr 01 09:17:03 GMT 2024","Mon Apr 01 09:17:12 GMT 2024","9793","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2000, one of the limit invalid values",""
"passed","Mon Apr 01 09:17:49 GMT 2024","Mon Apr 01 09:17:53 GMT 2024","3749","firefox","CreateRoom.spec.js","Room management","","","Create room #2 of type Twin and price 150 successfully @sanity",""
"passed","Mon Apr 01 09:17:58 GMT 2024","Mon Apr 01 09:18:03 GMT 2024","5316","firefox","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Mon Apr 01 09:17:08 GMT 2024","Mon Apr 01 09:17:12 GMT 2024","3864","chromium","CreateRoom.spec.js","Room management","","","Create room #2 of type Twin and price 150 successfully @sanity",""
"passed","Mon Apr 01 09:17:14 GMT 2024","Mon Apr 01 09:17:17 GMT 2024","3584","chromium","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 12345678901",""
"passed","Mon Apr 01 09:17:18 GMT 2024","Mon Apr 01 09:17:19 GMT 2024","1214","chromium","example.spec.js","","","","get started link",""
"passed","Mon Apr 01 09:18:00 GMT 2024","Mon Apr 01 09:18:01 GMT 2024","847","firefox","example.spec.js","","","","has title",""
"passed","Mon Apr 01 09:17:17 GMT 2024","Mon Apr 01 09:17:18 GMT 2024","654","chromium","example.spec.js","","","","has title",""
"passed","Mon Apr 01 09:17:08 GMT 2024","Mon Apr 01 09:17:12 GMT 2024","3377","chromium","ContactHotel.spec.js","Room management","","","Empty email field",""
"passed","Mon Apr 01 09:17:15 GMT 2024","Mon Apr 01 09:17:19 GMT 2024","3978","chromium","EditRoom.spec.js","Edit room test","","","Edit room",""
"passed","Mon Apr 01 09:17:38 GMT 2024","Mon Apr 01 09:17:44 GMT 2024","6192","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 19, one of the limit invalid values",""
"passed","Mon Apr 01 09:17:28 GMT 2024","Mon Apr 01 09:17:32 GMT 2024","4041","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 101, one of the limit invalid values",""
"passed","Mon Apr 01 09:17:38 GMT 2024","Mon Apr 01 09:17:51 GMT 2024","12827","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2001, one of the limit invalid values",""
"passed","Mon Apr 01 09:17:12 GMT 2024","Mon Apr 01 09:17:14 GMT 2024","2173","chromium","ContactHotel.spec.js","Room management","","","Empty message field",""
"passed","Mon Apr 01 09:17:09 GMT 2024","Mon Apr 01 09:17:14 GMT 2024","4544","firefox","Authentication.spec.js","Authentication page","","","Login with wrong username",""
"passed","Mon Apr 01 09:17:16 GMT 2024","Mon Apr 01 09:17:20 GMT 2024","3921","firefox","ContactHotel.spec.js","Room management","","","Empty name field",""
"passed","Mon Apr 01 09:17:17 GMT 2024","Mon Apr 01 09:17:20 GMT 2024","3216","chromium","ContactHotel.spec.js","Room management","","","Phone with valid length, (limit values 11 and 21): 123456789012345678901",""
"passed","Mon Apr 01 09:17:11 GMT 2024","Mon Apr 01 09:17:14 GMT 2024","2589","chromium","CreateRoom.spec.js","Room management","","","Create room #3 of type Double and price 200 successfully @sanity",""
"passed","Mon Apr 01 09:17:14 GMT 2024","Mon Apr 01 09:17:16 GMT 2024","2064","chromium","CreateRoom.spec.js","Room management","","","Cant create room successfully with empty room name",""
"passed","Mon Apr 01 09:17:51 GMT 2024","Mon Apr 01 09:17:55 GMT 2024","4516","firefox","CreateRoom.spec.js","Room management","","","Create room #3 of type Double and price 200 successfully @sanity",""
"passed","Mon Apr 01 09:17:29 GMT 2024","Mon Apr 01 09:17:31 GMT 2024","1905","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 5, one of the limit values",""
"passed","Mon Apr 01 09:17:20 GMT 2024","Mon Apr 01 09:17:23 GMT 2024","2854","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 100, one of the limit values",""
"passed","Mon Apr 01 09:17:53 GMT 2024","Mon Apr 01 09:17:58 GMT 2024","4949","firefox","CreateRoom.spec.js","Room management","","","Create room #5 of type Suite and price 300 successfully @sanity",""
"passed","Mon Apr 01 09:17:06 GMT 2024","Mon Apr 01 09:17:10 GMT 2024","3507","chromium","ContactHotel.spec.js","Room management","","","Empty name field",""
"passed","Mon Apr 01 09:16:59 GMT 2024","Mon Apr 01 09:17:11 GMT 2024","11606","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2001, one of the limit invalid values",""
"passed","Mon Apr 01 09:17:06 GMT 2024","Mon Apr 01 09:17:10 GMT 2024","3791","chromium","ContactHotel.spec.js","Room management","","","Fill and submit contact form successfully @sanity",""
"passed","Mon Apr 01 09:17:13 GMT 2024","Mon Apr 01 09:17:17 GMT 2024","3684","chromium","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890123456789012",""
"passed","Mon Apr 01 09:17:44 GMT 2024","Mon Apr 01 09:17:53 GMT 2024","9283","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 2000, one of the limit invalid values",""
"passed","Mon Apr 01 09:17:03 GMT 2024","Mon Apr 01 09:17:05 GMT 2024","1184","chromium","CreateAndBookRoomAPI.spec.js","Create and book room API test","","","Create and book room",""
"passed","Mon Apr 01 09:17:20 GMT 2024","Mon Apr 01 09:17:24 GMT 2024","3860","firefox","ContactHotel.spec.js","Room management","","","Empty subject field",""
"passed","Mon Apr 01 09:18:01 GMT 2024","Mon Apr 01 09:18:02 GMT 2024","1401","firefox","example.spec.js","","","","get started link",""
"passed","Mon Apr 01 09:17:31 GMT 2024","Mon Apr 01 09:17:34 GMT 2024","3163","firefox","ContactHotel.spec.js","Room management","","","Filling up the subject with valid length value of 100, one of the limit values",""
"passed","Mon Apr 01 09:17:38 GMT 2024","Mon Apr 01 09:17:44 GMT 2024","6120","firefox","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 20, one of the limit invalid values",""
"passed","Mon Apr 01 09:17:23 GMT 2024","Mon Apr 01 09:17:27 GMT 2024","3850","firefox","ContactHotel.spec.js","Room management","","","Phone with invalid length, less than 11 and more than 21 characters (limit values 10 and 22): 1234567890123456789012",""
"passed","Mon Apr 01 09:17:09 GMT 2024","Mon Apr 01 09:17:15 GMT 2024","5362","firefox","Authentication.spec.js","Authentication page","","","Successfull login @sanity",""
"passed","Mon Apr 01 09:17:17 GMT 2024","Mon Apr 01 09:17:20 GMT 2024","3554","chromium","ContactHotel.spec.js","Room management","","","Filling up the subject with invalid length value of 4, one of the limit invalid values",""
"passed","Mon Apr 01 09:16:59 GMT 2024","Mon Apr 01 09:17:03 GMT 2024","3149","chromium","ContactHotel.spec.js","Room management","","","Filling up the message with invalid length value of 20, one of the limit invalid values",""
"passed","Mon Apr 01 09:17:20 GMT 2024","Mon Apr 01 09:17:23 GMT 2024","2626","firefox","ContactHotel.spec.js","Room management","","","Empty message field",""
